type,scenario,backtest_pair,ema_periods,price,profit,timeframe
BUY,StochRSI_ADX,SOLUSDT,"(25, 45)",17.08,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(25, 45)",16.64,-907.0046817756811,1h
BUY,StochRSI_ADX,SOLUSDT,"(25, 45)",17.59,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(25, 45)",18.62,1856.718749844942,1h
BUY,StochRSI_ADX,SOLUSDT,"(25, 45)",19.51,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(25, 45)",21.19,2908.885590054175,1h
BUY,StochRSI_ADX,SOLUSDT,"(25, 45)",22.0,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(25, 45)",27.24,8818.855356633496,1h
BUY,StochRSI_ADX,SOLUSDT,"(25, 45)",24.68,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(25, 45)",24.92,383.28582438768353,1h
BUY,StochRSI_ADX,SOLUSDT,"(25, 45)",23.15,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(25, 45)",22.8,-767.1041797796861,1h
BUY,StochRSI_ADX,SOLUSDT,"(25, 45)",24.27,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(25, 45)",24.23,-139.2693175622917,1h
BUY,StochRSI_ADX,SOLUSDT,"(25, 45)",25.23,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(25, 45)",24.05,-2193.1878724109993,1h
BUY,StochRSI_ADX,SOLUSDT,"(25, 45)",21.37,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(25, 45)",20.89,-1034.1907899189173,1h
BUY,StochRSI_ADX,SOLUSDT,"(25, 45)",20.75,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(25, 45)",20.27,-1037.9397537408295,1h
BUY,StochRSI_ADX,SOLUSDT,"(25, 45)",21.56,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(25, 45)",20.63,-1838.0242524103087,1h
BUY,StochRSI_ADX,SOLUSDT,"(25, 45)",19.66,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(25, 45)",19.34,-697.1253322971752,1h
BUY,StochRSI_ADX,SOLUSDT,"(25, 45)",20.23,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(25, 45)",19.44,-1567.0480003800112,1h
BUY,StochRSI_ADX,SOLUSDT,"(25, 45)",19.38,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(25, 45)",19.65,465.7960927198219,1h
BUY,StochRSI_ADX,SOLUSDT,"(25, 45)",20.03,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(25, 45)",19.57,-917.1351573608408,1h
BUY,StochRSI_ADX,SOLUSDT,"(25, 45)",17.96,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(25, 45)",18.9,1870.537342149546,1h
BUY,StochRSI_ADX,SOLUSDT,"(25, 45)",19.71,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(25, 45)",19.6,-269.4537081188173,1h
BUY,StochRSI_ADX,SOLUSDT,"(25, 45)",20.1,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(25, 45)",22.88,5246.462805882242,1h
BUY,StochRSI_ADX,SOLUSDT,"(25, 45)",23.71,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(25, 45)",23.31,-795.9367867013425,1h
BUY,StochRSI_ADX,SOLUSDT,"(25, 45)",21.91,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(25, 45)",23.46,2965.4772507209273,1h
BUY,StochRSI_ADX,SOLUSDT,"(25, 45)",24.81,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(25, 45)",31.97,13132.418593626993,1h
BUY,StochRSI_ADX,SOLUSDT,"(25, 45)",32.83,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(25, 45)",39.11,11173.145870419503,1h
BUY,StochRSI_ADX,SOLUSDT,"(25, 45)",38.67,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(25, 45)",39.02,535.451904679634,1h
BUY,StochRSI_ADX,SOLUSDT,"(25, 45)",41.75,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(25, 45)",40.3,-2548.5078319235763,1h
BUY,StochRSI_ADX,SOLUSDT,"(25, 45)",46.4,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(25, 45)",54.64,11978.500828816585,1h
BUY,StochRSI_ADX,SOLUSDT,"(25, 45)",61.95,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(25, 45)",58.57,-4474.13207543765,1h
BUY,StochRSI_ADX,SOLUSDT,"(25, 45)",58.08,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(25, 45)",59.19,1336.796646258881,1h
BUY,StochRSI_ADX,SOLUSDT,"(25, 45)",57.43,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(25, 45)",57.2,-415.2998510902107,1h
BUY,StochRSI_ADX,SOLUSDT,"(25, 45)",57.83,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(25, 45)",60.59,3539.3111433309678,1h
BUY,StochRSI_ADX,SOLUSDT,"(25, 45)",61.02,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(25, 45)",61.04,-85.82886751690239,1h
BUY,StochRSI_ADX,SOLUSDT,"(25, 45)",63.15,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(25, 45)",68.86,7108.191543002889,1h
BUY,StochRSI_ADX,SOLUSDT,"(25, 45)",70.05,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(25, 45)",73.78,4507.989862254573,1h
BUY,StochRSI_ADX,SOLUSDT,"(25, 45)",75.27,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(25, 45)",106.54,37864.01086114043,1h
BUY,StochRSI_ADX,SOLUSDT,"(25, 45)",107.88,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(25, 45)",107.02,-1211.6101575628418,1h
BUY,StochRSI_ADX,SOLUSDT,"(25, 45)",107.98,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(25, 45)",100.31,-9275.212803665214,1h
BUY,StochRSI_ADX,SOLUSDT,"(25, 45)",96.86,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(25, 45)",94.78,-2717.4079362175835,1h
BUY,StochRSI_ADX,SOLUSDT,"(25, 45)",100.63,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(25, 45)",93.81,-8029.51437687705,1h
BUY,StochRSI_ADX,SOLUSDT,"(25, 45)",87.75,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(25, 45)",97.62,12002.769138626594,1h
BUY,StochRSI_ADX,SOLUSDT,"(25, 45)",99.15,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(25, 45)",97.7,-1923.7970574419887,1h
BUY,StochRSI_ADX,SOLUSDT,"(25, 45)",101.72,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(25, 45)",105.93,4723.335634475938,1h
BUY,StochRSI_ADX,SOLUSDT,"(25, 45)",113.02,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(25, 45)",108.5,-5084.867823605222,1h
BUY,StochRSI_ADX,SOLUSDT,"(25, 45)",110.23,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(25, 45)",114.03,3894.6060907860956,1h
BUY,StochRSI_ADX,SOLUSDT,"(25, 45)",112.73,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(25, 45)",110.81,-2242.4302967259573,1h
BUY,StochRSI_ADX,SOLUSDT,"(25, 45)",110.17,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(25, 45)",119.24,9663.487642747132,1h
BUY,StochRSI_ADX,SOLUSDT,"(25, 45)",142.74,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(25, 45)",143.72,705.2130676591041,1h
BUY,StochRSI_ADX,SOLUSDT,"(25, 45)",146.78,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(25, 45)",183.66,32423.150609511664,1h
BUY,StochRSI_ADX,SOLUSDT,"(25, 45)",188.51,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(25, 45)",179.46,-8011.440153679054,1h
BUY,StochRSI_ADX,SOLUSDT,"(25, 45)",185.76,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(25, 45)",185.13,-738.8006196994393,1h
BUY,StochRSI_ADX,SOLUSDT,"(25, 45)",195.76,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(25, 45)",191.27,-3733.5428098660777,1h
BUY,StochRSI_ADX,SOLUSDT,"(25, 45)",188.08,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(25, 45)",190.32,1572.8620306494122,1h
BUY,StochRSI_ADX,SOLUSDT,"(25, 45)",150.63,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(25, 45)",148.63,-2220.1746219527267,1h
BUY,StochRSI_ADX,SOLUSDT,"(25, 45)",133.35,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(25, 45)",147.63,15750.350655982154,1h
BUY,StochRSI_ADX,SOLUSDT,"(25, 45)",153.26,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(25, 45)",146.94,-7025.098931502667,1h
BUY,StochRSI_ADX,SOLUSDT,"(25, 45)",147.97,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(25, 45)",144.67,-3739.0499721478263,1h
BUY,StochRSI_ADX,SOLUSDT,"(25, 45)",147.48,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(25, 45)",143.87,-3985.6841425801977,1h
BUY,StochRSI_ADX,SOLUSDT,"(25, 45)",160.34,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(25, 45)",177.83,16155.115751191363,1h
BUY,StochRSI_ADX,SOLUSDT,"(25, 45)",170.28,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(25, 45)",165.0,-5385.197946149652,1h
BUY,StochRSI_ADX,SOLUSDT,"(25, 45)",173.12,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(25, 45)",169.9,-3215.903861513885,1h
BUY,StochRSI_ADX,SOLUSDT,"(25, 45)",171.66,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(25, 45)",165.36,-6003.851785957697,1h
BUY,StochRSI_ADX,SOLUSDT,"(25, 45)",155.6,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(25, 45)",152.09,-3631.7045410748397,1h
BUY,StochRSI_ADX,SOLUSDT,"(25, 45)",150.47,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(25, 45)",146.42,-4189.5591774375935,1h
BUY,StochRSI_ADX,SOLUSDT,"(25, 45)",143.94,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(25, 45)",143.48,-660.9355920525268,1h
BUY,StochRSI_ADX,SOLUSDT,"(25, 45)",134.82,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(25, 45)",140.98,6338.106876443489,1h
BUY,StochRSI_ADX,SOLUSDT,"(25, 45)",144.42,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(25, 45)",146.4,1839.3502989628469,1h
BUY,StochRSI_ADX,SOLUSDT,"(25, 45)",146.39,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(25, 45)",144.17,-2506.066630461806,1h
BUY,StochRSI_ADX,SOLUSDT,"(25, 45)",138.75,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(25, 45)",134.27,-5012.063372664561,1h
BUY,StochRSI_ADX,SOLUSDT,"(25, 45)",143.67,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(25, 45)",173.8,29948.66426304981,1h
BUY,StochRSI_ADX,SOLUSDT,"(25, 45)",178.2,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(25, 45)",180.41,1910.4574045152985,1h
BUY,StochRSI_ADX,SOLUSDT,"(25, 45)",152.0,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(25, 45)",145.78,-7431.014513652568,1h
BUY,StochRSI_ADX,SOLUSDT,"(25, 45)",144.89,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(25, 45)",142.58,-2916.667934318277,1h
BUY,StochRSI_ADX,SOLUSDT,"(25, 45)",145.15,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(25, 45)",154.95,10925.314345496765,1h
BUY,StochRSI_ADX,SOLUSDT,"(25, 45)",133.64,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(25, 45)",128.44,-7101.254379796563,1h
BUY,StochRSI_ADX,SOLUSDT,"(25, 45)",134.04,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(25, 45)",131.17,-3856.9036634150834,1h
BUY,StochRSI_ADX,SOLUSDT,"(25, 45)",135.5,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(25, 45)",133.37,-2828.644056100282,1h
BUY,StochRSI_ADX,SOLUSDT,"(25, 45)",143.04,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(25, 45)",145.03,2031.6150427273824,1h
BUY,StochRSI_ADX,SOLUSDT,"(25, 45)",152.5,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(25, 45)",154.34,1753.3778137782647,1h
BUY,StochRSI_ADX,SOLUSDT,"(25, 45)",145.43,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(25, 45)",143.56,-2369.5607112107973,1h
BUY,StochRSI_ADX,SOLUSDT,"(25, 45)",145.45,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(25, 45)",153.05,8329.428111824818,1h
BUY,StochRSI_ADX,SOLUSDT,"(25, 45)",158.76,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(25, 45)",167.94,9711.36045776488,1h
BUY,StochRSI_ADX,SOLUSDT,"(25, 45)",173.68,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(25, 45)",175.06,1189.8549496357155,1h
BUY,StochRSI_ADX,SOLUSDT,"(25, 45)",166.72,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(25, 45)",203.18,39765.348267984926,1h
BUY,StochRSI_ADX,SOLUSDT,"(25, 45)",234.81,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(25, 45)",234.95,-179.34151039324934,1h
BUY,StochRSI_ADX,SOLUSDT,"(25, 45)",253.93,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(25, 45)",244.81,-8304.413330423733,1h
BUY,StochRSI_ADX,SOLUSDT,"(25, 45)",243.61,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(25, 45)",233.06,-9578.5468210791,1h
BUY,StochRSI_ADX,SOLUSDT,"(25, 45)",243.5,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(25, 45)",234.56,-7801.5847708996735,1h
BUY,StochRSI_ADX,SOLUSDT,"(25, 45)",228.05,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(25, 45)",223.94,-3824.3416115986765,1h
BUY,StochRSI_ADX,SOLUSDT,"(25, 45)",195.62,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(25, 45)",188.93,-6873.379117151955,1h
BUY,StochRSI_ADX,SOLUSDT,"(25, 45)",193.26,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(25, 45)",187.74,-5579.49297806996,1h
BUY,StochRSI_ADX,SOLUSDT,"(25, 45)",206.77,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(25, 45)",207.76,611.7116165630578,1h
BUY,StochRSI_ADX,SOLUSDT,"(25, 45)",189.36,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(25, 45)",236.06,44444.79848216861,1h
BUY,StochRSI_ADX,SOLUSDT,"(25, 45)",241.95,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(25, 45)",240.06,-2078.7125843170215,1h
BUY,StochRSI_ADX,SOLUSDT,"(25, 45)",262.45,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(25, 45)",243.91,-16105.491827131045,1h
BUY,StochRSI_ADX,SOLUSDT,"(25, 45)",262.28,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(25, 45)",247.26,-12171.920065908518,1h
BUY,StochRSI_ADX,SOLUSDT,"(25, 45)",215.48,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(25, 45)",207.58,-7434.41302167176,1h
BUY,StochRSI_ADX,SOLUSDT,"(25, 45)",205.02,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(25, 45)",196.96,-7649.906344955496,1h
BUY,StochRSI_ADX,SOLUSDT,"(25, 45)",199.5,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(25, 45)",198.29,-1345.8704044667538,1h
BUY,StochRSI_ADX,SOLUSDT,"(25, 45)",202.73,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(25, 45)",195.2,-6895.8867888246605,1h
BUY,StochRSI_ADX,SOLUSDT,"(25, 45)",174.06,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(25, 45)",168.42,-5815.015581933112,1h
BUY,StochRSI_ADX,SOLUSDT,"(25, 45)",169.37,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(25, 45)",170.83,1199.8518625600846,1h
BUY,StochRSI_ADX,SOLUSDT,"(25, 45)",145.95,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(25, 45)",155.13,10295.321002053592,1h
BUY,StochRSI_ADX,SOLUSDT,"(25, 45)",141.87,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(25, 45)",138.03,-5058.661598371342,1h
BUY,StochRSI_ADX,SOLUSDT,"(25, 45)",133.54,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(25, 45)",129.54,-5413.1875321347325,1h
BUY,StochRSI_ADX,SOLUSDT,"(25, 45)",127.85,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(25, 45)",129.91,2460.236743108777,1h
BUY,StochRSI_ADX,SOLUSDT,"(25, 45)",130.23,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(25, 45)",127.6,-3664.773864591465,1h
BUY,StochRSI_ADX,SOLUSDT,"(25, 45)",130.34,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(25, 45)",137.97,9486.762064448238,1h
BUY,StochRSI_ADX,SOLUSDT,"(25, 45)",122.24,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(25, 45)",118.96,-4955.244469786034,1h
BUY,StochRSI_ADX,SOLUSDT,"(25, 45)",117.58,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(25, 45)",109.6,-11814.606936891825,1h
BUY,StochRSI_ADX,SOLUSDT,"(25, 45)",118.02,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(25, 45)",126.21,10794.677587599814,1h
BUY,StochRSI_ADX,SOLUSDT,"(25, 45)",138.77,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(25, 45)",135.94,-3695.1098602390266,1h
BUY,StochRSI_ADX,SOLUSDT,"(25, 45)",136.94,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(25, 45)",136.94,-232.43396795442095,1h
BUY,StochRSI_ADX,SOLUSDT,"(25, 45)",144.24,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(25, 45)",149.02,5256.336405524984,1h
BUY,StochRSI_ADX,SOLUSDT,"(25, 45)",151.28,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(25, 45)",148.77,-3074.444749633869,1h
BUY,StochRSI_ADX,SOLUSDT,"(25, 45)",158.71,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(25, 45)",169.89,11584.930757256661,1h
BUY,StochRSI_ADX,SOLUSDT,"(25, 45)",182.09,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(25, 45)",174.62,-7609.602579510654,1h
BUY,StochRSI_ADX,SOLUSDT,"(25, 45)",172.25,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(25, 45)",166.65,-5825.005183709203,1h
BUY,StochRSI_ADX,SOLUSDT,"(25, 45)",167.16,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(25, 45)",159.66,-7678.266304569377,1h
BUY,StochRSI_ADX,SOLUSDT,"(25, 45)",178.2,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(25, 45)",174.01,-3943.4995625688753,1h
BUY,StochRSI_ADX,SOLUSDT,"(25, 45)",172.75,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(25, 45)",175.18,1954.7832481377118,1h
BUY,StochRSI_ADX,SOLUSDT,"(25, 45)",177.39,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(25, 45)",172.09,-4888.809324864007,1h
BUY,StochRSI_ADX,SOLUSDT,"(25, 45)",159.44,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(25, 45)",156.69,-2823.774316838564,1h
BUY,StochRSI_ADX,SOLUSDT,"(25, 45)",152.94,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(25, 45)",159.1,5776.718722991383,1h
BUY,StochRSI_ADX,SOLUSDT,"(25, 45)",148.84,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(25, 45)",149.67,644.4634077709343,1h
BUY,StochRSI_ADX,SOLUSDT,"(25, 45)",149.57,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(25, 45)",148.16,-1678.4877410514746,1h
BUY,StochRSI_ADX,SOLUSDT,"(25, 45)",143.34,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(25, 45)",142.29,-1338.0703580398113,1h
BUY,StochRSI_ADX,SOLUSDT,"(25, 45)",151.3,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(25, 45)",148.35,-3176.5511188943055,1h
BUY,StochRSI_ADX,SOLUSDT,"(25, 45)",152.27,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(25, 45)",150.53,-1909.1706333963957,1h
BUY,StochRSI_ADX,SOLUSDT,"(25, 45)",151.39,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(25, 45)",148.64,-2874.620714785793,1h
BUY,StochRSI_ADX,SOLUSDT,"(25, 45)",156.04,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(25, 45)",159.0,2530.5861863711325,1h
BUY,StochRSI_ADX,SOLUSDT,"(25, 45)",166.53,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(25, 45)",161.4,-4720.606921948522,1h
BUY,StochRSI_ADX,SOLUSDT,"(25, 45)",173.8,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(25, 45)",190.22,13203.429892914864,1h
BUY,StochRSI_ADX,SOLUSDT,"(25, 45)",192.37,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(25, 45)",185.89,-5439.925416867802,1h
BUY,StochRSI_ADX,SOLUSDT,"(25, 45)",185.26,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(25, 45)",184.33,-960.7166039151489,1h
BUY,StochRSI_ADX,SOLUSDT,"(25, 45)",166.67,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(25, 45)",164.09,-2509.4070526866126,1h
BUY,StochRSI_ADX,SOLUSDT,"(25, 45)",171.71,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(25, 45)",176.17,3591.1665361269843,1h
BUY,StochRSI_ADX,SOLUSDT,"(25, 45)",196.53,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(25, 45)",192.22,-3493.531811691704,1h
BUY,StochRSI_ADX,SOLUSDT,"(25, 45)",190.27,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(25, 45)",194.97,3407.49943441106,1h
BUY,StochRSI_ADX,SOLUSDT,"(25, 45)",194.2,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(25, 45)",194.32,-117.25510996766388,1h
BUY,StochRSI_ADX,SOLUSDT,"(25, 45)",198.53,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(25, 45)",198.31,-375.2593192156928,1h
BUY,StochRSI_ADX,SOLUSDT,"(25, 45)",202.87,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(25, 45)",203.76,445.30988201350556,1h
BUY,StochRSI_ADX,SOLUSDT,"(25, 45)",207.08,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(25, 45)",232.07,17843.5918965273,1h
BUY,StochRSI_ADX,SOLUSDT,"(25, 45)",244.93,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(25, 45)",237.54,-5285.9211313078995,1h
BUY,StochRSI_ADX,SOLUSDT,"(25, 45)",209.19,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(25, 45)",227.73,14142.71780454903,1h
BUY,StochRSI_ADX,SOLUSDT,"(25, 45)",235.18,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(25, 45)",228.98,-4893.7707643295,1h
BUY,StochRSI_ADX,SOLUSDT,"(25, 45)",196.46,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(25, 45)",192.88,-3363.0572812530154,1h
BUY,StochRSI_ADX,SOLUSDT,"(25, 45)",192.6,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(25, 45)",184.09,-7659.241742717102,1h
BUY,StochRSI_ADX,SOLUSDT,"(25, 45)",191.53,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(25, 45)",195.35,2973.7287400680943,1h
BUY,StochRSI_ADX,SOLUSDT,"(25, 45)",161.79,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(25, 45)",157.96,-4095.541568525019,1h
BUY,StochRSI_ADX,SOLUSDT,"(25, 45)",165.22,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(25, 45)",159.51,-5726.771417367971,1h
BUY,StochRSI_ADX,SOLUSDT,"(25, 45)",141.13,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(25, 45)",134.62,-7297.091563676862,1h
BUY,StochRSI_ADX,SOLUSDT,"(25, 45)",131.79,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(25, 45)",137.81,6475.1891385206545,1h
BUY,StochRSI_ADX,SOLUSDT,"(25, 45)",138.73,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(25, 45)",138.19,-808.424563991488,1h
BUY,StochRSI_ADX,SOLUSDT,"(25, 45)",142.1,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(25, 45)",136.17,-6551.879229211336,1h
BUY,StochRSI_ADX,SOLUSDT,"(25, 45)",137.95,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(25, 45)",132.2,-6262.493213733076,1h
BUY,StochRSI_ADX,SOLUSDT,"(25, 45)",132.14,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(25, 45)",132.74,436.67155597623787,1h
BUY,StochRSI_ADX,SOLUSDT,"(25, 45)",127.72,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(25, 45)",123.71,-4576.6821253406815,1h
BUY,StochRSI_ADX,SOLUSDT,"(25, 45)",123.27,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(25, 45)",123.43,-13.970419236575253,1h
BUY,StochRSI_ADX,SOLUSDT,"(25, 45)",126.18,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(25, 45)",124.71,-1761.37881077177,1h
BUY,StochRSI_ADX,SOLUSDT,"(25, 45)",125.39,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(25, 45)",134.42,9405.56451373169,1h
BUY,StochRSI,SOLUSDT,"(26, 50)",2.4095,nan,4h
SELL,StochRSI,SOLUSDT,"(26, 50)",12.2773,40882.41459172858,4h
BUY,StochRSI,SOLUSDT,"(26, 50)",14.217,nan,4h
SELL,StochRSI,SOLUSDT,"(26, 50)",13.795,-1579.4279446081418,4h
BUY,StochRSI,SOLUSDT,"(26, 50)",14.6881,nan,4h
SELL,StochRSI,SOLUSDT,"(26, 50)",13.9345,-2595.040308519754,4h
BUY,StochRSI,SOLUSDT,"(26, 50)",14.3372,nan,4h
SELL,StochRSI,SOLUSDT,"(26, 50)",13.5973,-2472.4521551084254,4h
BUY,StochRSI,SOLUSDT,"(26, 50)",13.35,nan,4h
